#,Date-Time (PDT),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),Host Connected,Button Down,End of File
7408,05-07-2023 21:30:00,19.86,42.31,6.70,,,
7409,05-07-2023 21:40:00,19.87,42.52,6.78,,,
7410,05-07-2023 21:50:00,19.86,42.50,6.76,,,
7411,05-07-2023 22:00:00,19.84,42.46,6.73,,,
7412,05-07-2023 22:10:00,19.85,42.57,6.78,,,
7413,05-07-2023 22:20:00,19.85,43.10,6.96,,,
7414,05-07-2023 22:30:00,19.87,43.44,7.09,,,
7415,05-07-2023 22:40:00,19.80,43.69,7.10,,,
7416,05-07-2023 22:50:00,19.84,43.86,7.20,,,
7417,05-07-2023 23:00:00,19.85,44.01,7.26,,,
7418,05-07-2023 23:10:00,19.84,43.93,7.23,,,
7419,05-07-2023 23:20:00,19.86,43.62,7.14,,,
7420,05-07-2023 23:30:00,19.85,43.37,7.05,,,
7421,05-07-2023 23:40:00,19.82,43.20,6.96,,,
7422,05-07-2023 23:50:00,19.87,42.99,6.94,,,
7423,05-08-2023 00:00:00,19.84,42.76,6.83,,,
7424,05-08-2023 00:10:00,19.85,42.65,6.80,,,
7425,05-08-2023 00:20:00,19.83,42.56,6.75,,,
7426,05-08-2023 00:30:00,19.82,42.39,6.69,,,
7427,05-08-2023 00:40:00,19.83,42.38,6.69,,,
7428,05-08-2023 00:50:00,19.85,42.48,6.75,,,
7429,05-08-2023 01:00:00,19.83,42.64,6.78,,,
7430,05-08-2023 01:10:00,19.82,42.79,6.82,,,
7431,05-08-2023 01:20:00,19.84,42.94,6.89,,,
7432,05-08-2023 01:30:00,19.85,42.89,6.89,,,
7433,05-08-2023 01:40:00,19.83,42.81,6.84,,,
7434,05-08-2023 01:50:00,19.84,42.82,6.85,,,
7435,05-08-2023 02:00:00,19.81,42.85,6.83,,,
7436,05-08-2023 02:10:00,19.83,42.96,6.89,,,
7437,05-08-2023 02:20:00,19.85,42.88,6.88,,,
7438,05-08-2023 02:30:00,19.85,42.81,6.86,,,
7439,05-08-2023 02:40:00,19.82,42.87,6.85,,,
7440,05-08-2023 02:50:00,19.85,42.86,6.87,,,
7441,05-08-2023 03:00:00,19.82,42.95,6.88,,,
7442,05-08-2023 03:10:00,19.85,43.13,6.97,,,
7443,05-08-2023 03:20:00,19.85,43.41,7.06,,,
7444,05-08-2023 03:30:00,19.83,43.41,7.04,,,
7445,05-08-2023 03:40:00,19.85,43.37,7.05,,,
7446,05-08-2023 03:50:00,19.84,43.41,7.05,,,
7447,05-08-2023 04:00:00,19.82,43.38,7.02,,,
7448,05-08-2023 04:10:00,19.85,43.37,7.05,,,
7449,05-08-2023 04:20:00,19.84,43.35,7.03,,,
7450,05-08-2023 04:30:00,19.84,43.28,7.01,,,
7451,05-08-2023 04:40:00,19.84,43.22,6.99,,,
7452,05-08-2023 04:50:00,19.85,43.40,7.06,,,
7453,05-08-2023 05:00:00,19.85,43.40,7.06,,,
7454,05-08-2023 05:10:00,19.86,43.14,6.98,,,
7455,05-08-2023 05:20:00,19.84,43.43,7.06,,,
7456,05-08-2023 05:30:00,19.83,43.67,7.13,,,
7457,05-08-2023 05:40:00,19.83,43.73,7.15,,,
7458,05-08-2023 05:50:00,19.86,43.81,7.21,,,
7459,05-08-2023 06:00:00,19.84,44.00,7.25,,,
7460,05-08-2023 06:10:00,22.37,40.22,8.21,,,
7461,05-08-2023 06:20:00,28.57,30.14,9.39,,,
7462,05-08-2023 06:30:00,30.97,26.33,9.43,,,
7463,05-08-2023 06:40:00,31.43,25.44,9.31,,,
7464,05-08-2023 06:50:00,31.51,25.25,9.26,,,
7465,05-08-2023 07:00:00,31.51,25.13,9.19,,,
7466,05-08-2023 07:10:00,31.54,25.07,9.18,,,
7467,05-08-2023 07:20:00,31.51,25.12,9.18,,,
7468,05-08-2023 07:30:00,31.52,25.20,9.24,,,
7469,05-08-2023 07:40:00,31.54,25.28,9.30,,,
7470,05-08-2023 07:50:00,31.54,25.25,9.29,,,
7471,05-08-2023 08:00:00,31.51,25.30,9.29,,,
7472,05-08-2023 08:10:00,31.52,25.22,9.25,,,
7473,05-08-2023 08:20:00,31.51,25.29,9.28,,,
7474,05-08-2023 08:30:00,31.53,25.32,9.32,,,
7475,05-08-2023 08:40:00,31.56,25.20,9.27,,,
7476,05-08-2023 08:50:00,31.55,25.08,9.20,,,
7477,05-08-2023 09:00:00,31.53,25.05,9.16,,,
7478,05-08-2023 09:10:00,31.55,24.95,9.12,,,
7479,05-08-2023 09:20:00,31.56,24.86,9.07,,,
7480,05-08-2023 09:30:00,31.51,24.86,9.03,,,
7481,05-08-2023 09:40:00,31.51,24.87,9.03,,,
7482,05-08-2023 09:50:00,31.53,24.88,9.06,,,
7483,05-08-2023 10:00:00,31.52,24.94,9.08,,,
7484,05-08-2023 10:10:00,31.54,24.97,9.12,,,
7485,05-08-2023 10:20:00,31.53,25.01,9.14,,,
7486,05-08-2023 10:30:00,31.54,24.96,9.11,,,
7487,05-08-2023 10:40:00,31.56,25.01,9.16,,,
7488,05-08-2023 10:50:00,31.54,25.14,9.22,,,
7489,05-08-2023 11:00:00,31.53,25.22,9.26,,,
7490,05-08-2023 11:10:00,31.52,25.41,9.36,,,
7491,05-08-2023 11:20:00,31.54,25.48,9.42,,,
7492,05-08-2023 11:30:00,31.53,25.55,9.45,,,
7493,05-08-2023 11:40:00,31.54,25.51,9.44,,,
7494,05-08-2023 11:50:00,31.51,25.59,9.46,,,
7495,05-08-2023 12:00:00,31.53,25.65,9.51,,,
7496,05-08-2023 12:10:00,31.53,25.72,9.55,,,
7497,05-08-2023 12:20:00,31.53,25.92,9.66,,,
7498,05-08-2023 12:30:00,31.51,25.89,9.63,,,
7499,05-08-2023 12:40:00,31.52,25.87,9.63,,,
7500,05-08-2023 12:50:00,31.52,25.96,9.68,,,
7501,05-08-2023 13:00:00,31.52,25.96,9.68,,,
7502,05-08-2023 13:10:00,31.51,26.04,9.72,,,
7503,05-08-2023 13:20:00,31.53,26.14,9.79,,,
7504,05-08-2023 13:30:00,31.52,26.37,9.92,,,
7505,05-08-2023 13:40:00,31.54,26.39,9.94,,,
7506,05-08-2023 13:50:00,31.54,26.36,9.93,,,
7507,05-08-2023 14:00:00,31.54,25.82,9.62,,,
7508,05-08-2023 14:10:00,31.53,25.45,9.40,,,
7509,05-08-2023 14:20:00,31.52,25.11,9.19,,,
7510,05-08-2023 14:30:00,31.54,25.39,9.37,,,
7511,05-08-2023 14:40:00,31.54,25.72,9.56,,,
7512,05-08-2023 14:50:00,31.52,25.82,9.60,,,
7513,05-08-2023 15:00:00,31.55,25.86,9.65,,,
7514,05-08-2023 15:10:00,31.51,25.76,9.56,,,
7515,05-08-2023 15:20:00,31.53,25.80,9.60,,,
7516,05-08-2023 15:30:00,31.54,26.10,9.78,,,
7517,05-08-2023 15:40:00,31.56,26.12,9.81,,,
7518,05-08-2023 15:50:00,31.52,26.20,9.82,,,
7519,05-08-2023 16:00:00,31.53,26.49,9.99,,,
7520,05-08-2023 16:10:00,31.52,26.44,9.96,,,
7521,05-08-2023 16:20:00,31.55,26.40,9.96,,,
7522,05-08-2023 16:30:00,31.54,26.37,9.93,,,
7523,05-08-2023 16:40:00,31.51,26.29,9.86,,,
7524,05-08-2023 16:50:00,31.51,26.10,9.75,,,
7525,05-08-2023 17:00:00,31.54,26.14,9.80,,,
7526,05-08-2023 17:10:00,31.56,26.03,9.76,,,
7527,05-08-2023 17:20:00,31.53,25.93,9.67,,,
7528,05-08-2023 17:30:00,31.55,25.90,9.67,,,
7529,05-08-2023 17:40:00,31.53,26.26,9.86,,,
7530,05-08-2023 17:50:00,31.54,26.71,10.12,,,
7531,05-08-2023 18:00:00,31.52,26.82,10.17,,,
7532,05-08-2023 18:10:00,31.53,26.85,10.19,,,
7533,05-08-2023 18:20:00,31.50,26.64,10.05,,,
7534,05-08-2023 18:30:00,31.52,26.41,9.94,,,
7535,05-08-2023 18:40:00,31.52,26.26,9.85,,,
7536,05-08-2023 18:50:00,31.53,25.89,9.65,,,
7537,05-08-2023 19:00:00,31.54,25.48,9.42,,,
7538,05-08-2023 19:10:00,31.54,25.20,9.25,,,
7539,05-08-2023 19:20:00,31.53,24.88,9.06,,,
7540,05-08-2023 19:30:00,31.55,24.59,8.90,,,
7541,05-08-2023 19:40:00,31.55,24.57,8.89,,,
7542,05-08-2023 19:50:00,31.54,24.57,8.88,,,
7543,05-08-2023 20:00:00,31.51,24.60,8.87,,,
7544,05-08-2023 20:10:00,31.54,24.57,8.88,,,
7545,05-08-2023 20:20:00,31.55,24.53,8.87,,,
7546,05-08-2023 20:30:00,27.09,28.64,7.36,,,
7547,05-08-2023 20:40:00,21.55,38.00,6.65,,,
7548,05-08-2023 20:50:00,20.17,41.39,6.66,,,
7549,05-08-2023 21:00:00,19.91,42.34,6.75,,,
7550,05-08-2023 21:10:00,19.87,42.74,6.85,,,
7551,05-08-2023 21:20:00,19.87,42.99,6.94,,,
7552,05-08-2023 21:30:00,19.87,43.44,7.09,,,
7553,05-08-2023 21:40:00,19.86,44.08,7.29,,,
7554,05-08-2023 21:50:00,19.84,44.24,7.33,,,
7555,05-08-2023 22:00:00,19.87,44.02,7.28,,,
7556,05-08-2023 22:10:00,19.86,43.84,7.21,,,
7557,05-08-2023 22:20:00,19.86,43.74,7.18,,,
7558,05-08-2023 22:30:00,19.86,43.63,7.14,,,
7559,05-08-2023 22:40:00,19.84,43.54,7.09,,,
7560,05-08-2023 22:50:00,19.85,43.61,7.13,,,
7561,05-08-2023 23:00:00,19.83,43.64,7.12,,,
7562,05-08-2023 23:10:00,19.83,43.83,7.18,,,
7563,05-08-2023 23:20:00,19.85,44.06,7.28,,,
7564,05-08-2023 23:30:00,19.84,44.23,7.32,,,
7565,05-08-2023 23:40:00,19.85,44.31,7.36,,,
7566,05-08-2023 23:50:00,19.84,44.45,7.40,,,
7567,05-09-2023 00:00:00,19.84,44.52,7.42,,,
7568,05-09-2023 00:10:00,19.86,44.54,7.45,,,
7569,05-09-2023 00:20:00,19.85,44.58,7.45,,,
7570,05-09-2023 00:30:00,19.87,44.54,7.45,,,
7571,05-09-2023 00:40:00,19.85,44.53,7.43,,,
7572,05-09-2023 00:50:00,19.84,44.53,7.42,,,
7573,05-09-2023 01:00:00,19.86,44.57,7.46,,,
7574,05-09-2023 01:10:00,19.86,44.59,7.46,,,
7575,05-09-2023 01:20:00,19.83,44.66,7.46,,,
7576,05-09-2023 01:30:00,19.86,44.66,7.49,,,
7577,05-09-2023 01:40:00,19.89,44.63,7.50,,,
7578,05-09-2023 01:50:00,19.83,44.62,7.44,,,
7579,05-09-2023 02:00:00,19.86,44.58,7.46,,,
7580,05-09-2023 02:10:00,19.85,44.72,7.50,,,
7581,05-09-2023 02:20:00,19.82,44.61,7.43,,,
7582,05-09-2023 02:30:00,19.85,44.35,7.37,,,
7583,05-09-2023 02:40:00,19.84,44.26,7.33,,,
7584,05-09-2023 02:50:00,19.86,44.22,7.34,,,
7585,05-09-2023 03:00:00,19.87,44.22,7.35,,,
7586,05-09-2023 03:10:00,19.83,44.26,7.32,,,
7587,05-09-2023 03:20:00,19.83,44.41,7.37,,,
7588,05-09-2023 03:30:00,19.84,44.41,7.38,,,
7589,05-09-2023 03:40:00,19.84,44.39,7.38,,,
7590,05-09-2023 03:50:00,19.85,44.44,7.40,,,
7591,05-09-2023 04:00:00,19.87,44.41,7.41,,,
7592,05-09-2023 04:10:00,19.84,44.47,7.40,,,
7593,05-09-2023 04:20:00,19.86,44.36,7.39,,,
7594,05-09-2023 04:30:00,19.86,44.20,7.33,,,
7595,05-09-2023 04:40:00,19.83,44.06,7.26,,,
7596,05-09-2023 04:50:00,19.83,43.96,7.22,,,
7597,05-09-2023 05:00:00,19.87,43.90,7.24,,,
7598,05-09-2023 05:10:00,19.87,43.86,7.23,,,
7599,05-09-2023 05:20:00,19.83,43.79,7.17,,,
7600,05-09-2023 05:30:00,19.86,43.52,7.11,,,
7601,05-09-2023 05:40:00,19.83,43.29,7.00,,,
7602,05-09-2023 05:50:00,19.84,43.05,6.93,,,
7603,05-09-2023 06:00:00,19.86,42.81,6.87,,,
7604,05-09-2023 06:10:00,22.44,38.81,7.75,,,
7605,05-09-2023 06:20:00,28.61,29.02,8.86,,,
7606,05-09-2023 06:30:00,30.99,25.36,8.89,,,
7607,05-09-2023 06:40:00,31.44,24.51,8.77,,,
7608,05-09-2023 06:50:00,31.51,24.38,8.74,,,
7609,05-09-2023 07:00:00,31.53,24.35,8.74,,,
7610,05-09-2023 07:10:00,31.51,24.19,8.62,,,
7611,05-09-2023 07:20:00,31.53,24.12,8.60,,,
7612,05-09-2023 07:30:00,31.52,24.11,8.58,,,
7613,05-09-2023 07:40:00,31.53,24.13,8.61,,,
7614,05-09-2023 07:50:00,31.53,24.20,8.65,,,
7615,05-09-2023 08:00:00,31.53,24.28,8.69,,,
7616,05-09-2023 08:10:00,31.52,24.36,8.74,,,
7617,05-09-2023 08:20:00,31.52,24.49,8.81,,,
7618,05-09-2023 08:30:00,31.50,24.46,8.78,,,
7619,05-09-2023 08:40:00,31.52,24.53,8.84,,,
7620,05-09-2023 08:50:00,31.51,24.59,8.86,,,
7621,05-09-2023 09:00:00,31.53,24.61,8.90,,,
7622,05-09-2023 09:10:00,31.52,24.57,8.87,,,
7623,05-09-2023 09:20:00,31.52,24.64,8.91,,,
7624,05-09-2023 09:30:00,31.52,24.66,8.92,,,
7625,05-09-2023 09:40:00,31.53,24.58,8.88,,,
7626,05-09-2023 09:50:00,31.53,24.50,8.83,,,
7627,05-09-2023 10:00:00,31.54,24.42,8.79,,,
7628,05-09-2023 10:10:00,31.53,24.49,8.82,,,
7629,05-09-2023 10:20:00,31.51,24.50,8.81,,,
7630,05-09-2023 10:30:00,31.52,24.62,8.89,,,
7631,05-09-2023 10:40:00,31.55,24.67,8.95,,,
7632,05-09-2023 10:50:00,31.51,24.62,8.88,,,
7633,05-09-2023 11:00:00,31.54,24.66,8.93,,,
7634,05-09-2023 11:10:00,31.50,24.66,8.90,,,
7635,05-09-2023 11:20:00,31.53,24.97,9.11,,,
7636,05-09-2023 11:30:00,31.51,25.10,9.17,,,
7637,05-09-2023 11:40:00,31.54,25.22,9.27,,,
7638,05-09-2023 11:50:00,31.51,25.28,9.28,,,
7639,05-09-2023 12:00:00,31.55,25.14,9.23,,,
7640,05-09-2023 12:10:00,31.51,25.16,9.21,,,
7641,05-09-2023 12:20:00,31.51,25.11,9.18,,,
7642,05-09-2023 12:30:00,31.53,25.14,9.21,,,
7643,05-09-2023 12:40:00,31.55,25.05,9.18,,,
7644,05-09-2023 12:50:00,31.54,25.12,9.21,,,
7645,05-09-2023 13:00:00,31.56,25.14,9.24,,,
7646,05-09-2023 13:10:00,31.55,25.27,9.31,,,
7647,05-09-2023 13:20:00,31.56,25.33,9.35,,,
7648,05-09-2023 13:30:00,31.56,25.32,9.35,,,
7649,05-09-2023 13:40:00,31.54,25.79,9.60,,,
7650,05-09-2023 13:50:00,31.53,26.30,9.88,,,
7651,05-09-2023 14:00:00,31.56,26.73,10.15,,,
7652,05-09-2023 14:10:00,31.52,27.02,10.28,,,
7653,05-09-2023 14:20:00,31.55,27.12,10.36,,,
7654,05-09-2023 14:30:00,31.52,27.20,10.38,,,
7655,05-09-2023 14:40:00,31.52,27.26,10.41,,,
7656,05-09-2023 14:50:00,31.54,27.18,10.38,,,
7657,05-09-2023 15:00:00,31.52,27.17,10.36,,,
7658,05-09-2023 15:10:00,31.56,27.16,10.39,,,
7659,05-09-2023 15:20:00,31.52,27.08,10.31,,,
7660,05-09-2023 15:30:00,31.53,26.98,10.26,,,
7661,05-09-2023 15:40:00,31.53,26.79,10.16,,,
7662,05-09-2023 15:50:00,31.54,26.50,10.01,,,
7663,05-09-2023 16:00:00,31.54,26.47,9.99,,,
7664,05-09-2023 16:10:00,31.54,26.53,10.02,,,
7665,05-09-2023 16:20:00,31.54,26.31,9.90,,,
7666,05-09-2023 16:30:00,31.51,26.29,9.86,,,
7667,05-09-2023 16:40:00,31.51,26.20,9.81,,,
7668,05-09-2023 16:50:00,31.54,26.13,9.80,,,
7669,05-09-2023 17:00:00,31.56,25.92,9.69,,,
7670,05-09-2023 17:10:00,31.53,26.14,9.79,,,
7671,05-09-2023 17:20:00,31.54,26.19,9.83,,,
7672,05-09-2023 17:30:00,31.52,26.26,9.85,,,
7673,05-09-2023 17:40:00,31.54,26.29,9.89,,,
7674,05-09-2023 17:50:00,31.55,26.00,9.73,,,
7675,05-09-2023 18:00:00,31.56,25.82,9.64,,,
7676,05-09-2023 18:10:00,31.52,25.85,9.62,,,
7677,05-09-2023 18:20:00,31.55,25.99,9.72,,,
7678,05-09-2023 18:30:00,31.55,26.09,9.78,,,
7679,05-09-2023 18:40:00,31.56,26.08,9.79,,,
7680,05-09-2023 18:50:00,31.54,25.97,9.71,,,
7681,05-09-2023 19:00:00,31.55,25.88,9.66,,,
7682,05-09-2023 19:10:00,31.54,25.93,9.68,,,
7683,05-09-2023 19:20:00,31.53,25.86,9.63,,,
7684,05-09-2023 19:30:00,31.54,25.75,9.58,,,
7685,05-09-2023 19:40:00,31.55,25.17,9.25,,,
7686,05-09-2023 19:50:00,31.55,24.72,8.98,,,
7687,05-09-2023 20:00:00,31.55,24.36,8.76,,,
7688,05-09-2023 20:10:00,31.54,24.19,8.65,,,
7689,05-09-2023 20:20:00,31.52,24.08,8.56,,,
7690,05-09-2023 20:30:00,27.12,28.51,7.32,,,
7691,05-09-2023 20:40:00,21.53,38.73,6.91,,,
7692,05-09-2023 20:50:00,20.15,42.04,6.87,,,
7693,05-09-2023 21:00:00,19.92,42.41,6.79,,,
7694,05-09-2023 21:10:00,19.87,43.22,7.02,,,
7695,05-09-2023 21:20:00,19.84,43.69,7.14,,,
7696,05-09-2023 21:30:00,19.87,43.55,7.13,,,
7697,05-09-2023 21:40:00,19.86,43.88,7.23,,,
7698,05-09-2023 21:50:00,19.87,43.98,7.27,,,
7699,05-09-2023 22:00:00,19.85,43.86,7.21,,,
7700,05-09-2023 22:10:00,19.86,44.92,7.57,,,
7701,05-09-2023 22:20:00,19.85,45.99,7.91,,,
7702,05-09-2023 22:30:00,19.86,46.41,8.05,,,
7703,05-09-2023 22:40:00,19.83,46.78,8.14,,,
7704,05-09-2023 22:50:00,19.85,46.88,8.19,,,
7705,05-09-2023 23:00:00,19.84,46.94,8.20,,,
7706,05-09-2023 23:10:00,19.85,46.98,8.22,,,
7707,05-09-2023 23:20:00,19.84,47.17,8.27,,,
7708,05-09-2023 23:30:00,19.86,47.29,8.33,,,
7709,05-09-2023 23:40:00,19.84,47.39,8.34,,,
7710,05-09-2023 23:50:00,19.86,47.25,8.31,,,
7711,05-10-2023 00:00:00,19.85,47.16,8.27,,,
7712,05-10-2023 00:10:00,19.86,47.08,8.26,,,
7713,05-10-2023 00:20:00,19.85,46.98,8.22,,,
7714,05-10-2023 00:30:00,19.84,46.97,8.21,,,
7715,05-10-2023 00:40:00,19.87,46.95,8.23,,,
7716,05-10-2023 00:50:00,19.83,46.84,8.16,,,
7717,05-10-2023 01:00:00,19.87,46.81,8.19,,,
7718,05-10-2023 01:10:00,19.83,46.61,8.08,,,
7719,05-10-2023 01:20:00,19.84,46.11,7.93,,,
7720,05-10-2023 01:30:00,19.83,45.84,7.84,,,
7721,05-10-2023 01:40:00,19.84,45.66,7.79,,,
7722,05-10-2023 01:50:00,19.87,45.50,7.77,,,
7723,05-10-2023 02:00:00,19.84,45.54,7.75,,,
7724,05-10-2023 02:10:00,19.87,45.60,7.80,,,
7725,05-10-2023 02:20:00,19.86,45.42,7.73,,,
7726,05-10-2023 02:30:00,19.84,45.25,7.66,,,
7727,05-10-2023 02:40:00,19.84,45.14,7.62,,,
7728,05-10-2023 02:50:00,19.84,45.01,7.58,,,
7729,05-10-2023 03:00:00,19.86,44.98,7.59,,,
7730,05-10-2023 03:10:00,19.87,44.94,7.59,,,
7731,05-10-2023 03:20:00,19.83,45.04,7.58,,,
7732,05-10-2023 03:30:00,19.88,44.83,7.56,,,
7733,05-10-2023 03:40:00,19.83,44.61,7.44,,,
7734,05-10-2023 03:50:00,19.86,44.45,7.41,,,
7735,05-10-2023 04:00:00,19.87,44.35,7.39,,,
7736,05-10-2023 04:10:00,19.86,44.22,7.34,,,
7737,05-10-2023 04:20:00,19.87,44.10,7.31,,,
7738,05-10-2023 04:30:00,19.85,44.05,7.27,,,
7739,05-10-2023 04:40:00,19.87,44.01,7.28,,,
7740,05-10-2023 04:50:00,19.86,44.14,7.31,,,
7741,05-10-2023 05:00:00,19.86,44.48,7.43,,,
7742,05-10-2023 05:10:00,19.87,44.48,7.44,,,
7743,05-10-2023 05:20:00,19.86,44.40,7.40,,,
7744,05-10-2023 05:30:00,19.84,44.45,7.40,,,
7745,05-10-2023 05:40:00,19.83,44.39,7.37,,,
7746,05-10-2023 05:50:00,19.88,44.34,7.40,,,
7747,05-10-2023 06:00:00,19.87,44.23,7.35,,,
7748,05-10-2023 06:10:00,22.46,39.95,8.19,,,
7749,05-10-2023 06:20:00,28.65,29.72,9.25,,,
7750,05-10-2023 06:30:00,30.99,25.98,9.25,,,
7751,05-10-2023 06:40:00,31.44,25.19,9.17,,,
7752,05-10-2023 06:50:00,31.50,24.94,9.06,,,
7753,05-10-2023 07:00:00,31.51,24.80,8.99,,,
7754,05-10-2023 07:10:00,31.51,24.78,8.98,,,
7755,05-10-2023 07:20:00,31.52,24.70,8.94,,,
7756,05-10-2023 07:30:00,31.52,24.61,8.89,,,
7757,05-10-2023 07:40:00,31.50,24.71,8.93,,,
7758,05-10-2023 07:50:00,31.51,24.66,8.91,,,
7759,05-10-2023 08:00:00,31.51,24.77,8.97,,,
7760,05-10-2023 08:10:00,31.53,24.86,9.04,,,
7761,05-10-2023 08:20:00,31.51,24.88,9.04,,,
7762,05-10-2023 08:30:00,31.53,24.98,9.12,,,
7763,05-10-2023 08:40:00,31.53,25.01,9.14,,,
7764,05-10-2023 08:50:00,31.52,24.94,9.08,,,
7765,05-10-2023 09:00:00,31.54,24.78,9.01,,,
7766,05-10-2023 09:10:00,31.54,24.77,9.00,,,
7767,05-10-2023 09:20:00,31.56,24.78,9.03,,,
7768,05-10-2023 09:30:00,31.54,24.86,9.05,,,
7769,05-10-2023 09:40:00,31.52,24.94,9.08,,,
7770,05-10-2023 09:50:00,31.53,24.95,9.10,,,
7771,05-10-2023 10:00:00,31.55,24.93,9.10,,,
7772,05-10-2023 10:10:00,31.55,25.10,9.21,,,
7773,05-10-2023 10:20:00,31.54,25.13,9.21,,,
7774,05-10-2023 10:30:00,31.56,25.31,9.34,,,
7775,05-10-2023 10:40:00,31.54,25.56,9.47,,,
7776,05-10-2023 10:50:00,31.55,25.89,9.67,,,
7777,05-10-2023 11:00:00,31.52,26.00,9.70,,,
7778,05-10-2023 11:10:00,31.52,26.10,9.76,,,
7779,05-10-2023 11:20:00,31.54,26.20,9.84,,,
7780,05-10-2023 11:30:00,31.54,26.34,9.92,,,
7781,05-10-2023 11:40:00,31.54,26.51,10.01,,,
7782,05-10-2023 11:50:00,31.54,26.53,10.02,,,
7783,05-10-2023 12:00:00,31.56,26.41,9.98,,,
7784,05-10-2023 12:10:00,31.53,26.45,9.97,,,
7785,05-10-2023 12:20:00,31.54,26.50,10.01,,,
7786,05-10-2023 12:30:00,31.51,26.60,10.03,,,
7787,05-10-2023 12:40:00,31.54,26.64,10.08,,,
7788,05-10-2023 12:50:00,31.54,26.80,10.17,,,
7789,05-10-2023 13:00:00,31.56,26.85,10.22,,,
7790,05-10-2023 13:10:00,31.54,26.75,10.15,,,
7791,05-10-2023 13:20:00,31.55,26.67,10.11,,,
7792,05-10-2023 13:30:00,31.52,26.80,10.15,,,
7793,05-10-2023 13:40:00,31.54,26.78,10.16,,,
7794,05-10-2023 13:50:00,31.55,26.84,10.20,,,
7795,05-10-2023 14:00:00,31.54,26.87,10.21,,,
7796,05-10-2023 14:10:00,31.55,26.91,10.25,,,
7797,05-10-2023 14:20:00,31.56,26.71,10.14,,,
7798,05-10-2023 14:30:00,31.55,26.57,10.05,,,
7799,05-10-2023 14:40:00,31.57,26.50,10.03,,,
7800,05-10-2023 14:50:00,31.54,26.37,9.93,,,
7801,05-10-2023 15:00:00,31.56,26.39,9.96,,,
7802,05-10-2023 15:10:00,31.51,26.39,9.91,,,
7803,05-10-2023 15:20:00,31.59,26.46,10.03,,,
7804,05-10-2023 15:30:00,31.54,26.50,10.01,,,
7805,05-10-2023 15:40:00,31.52,26.73,10.11,,,
7806,05-10-2023 15:50:00,31.53,26.74,10.13,,,
7807,05-10-2023 16:00:00,31.55,26.74,10.15,,,
7808,05-10-2023 16:10:00,31.55,26.75,10.16,,,
7809,05-10-2023 16:20:00,31.55,26.85,10.21,,,
7810,05-10-2023 16:30:00,31.56,26.85,10.22,,,
7811,05-10-2023 16:40:00,31.53,26.74,10.13,,,
7812,05-10-2023 16:50:00,31.54,26.71,10.12,,,
7813,05-10-2023 17:00:00,31.54,26.82,10.19,,,
7814,05-10-2023 17:10:00,31.55,26.50,10.02,,,
7815,05-10-2023 17:20:00,31.55,25.92,9.68,,,
7816,05-10-2023 17:30:00,31.56,25.18,9.26,,,
7817,05-10-2023 17:40:00,31.53,25.01,9.14,,,
7818,05-10-2023 17:50:00,31.54,25.25,9.29,,,
7819,05-10-2023 18:00:00,31.54,25.30,9.31,,,
7820,05-10-2023 18:10:00,31.54,25.36,9.35,,,
7821,05-10-2023 18:20:00,31.54,25.25,9.29,,,
7822,05-10-2023 18:30:00,31.54,25.25,9.29,,,
7823,05-10-2023 18:40:00,31.55,25.72,9.57,,,
7824,05-10-2023 18:50:00,31.54,25.88,9.65,,,
7825,05-10-2023 19:00:00,31.54,25.52,9.45,,,
7826,05-10-2023 19:10:00,31.56,25.38,9.38,,,
7827,05-10-2023 19:20:00,31.56,25.28,9.32,,,
7828,05-10-2023 19:30:00,31.55,25.31,9.33,,,
7829,05-10-2023 19:40:00,31.55,25.00,9.14,,,
7830,05-10-2023 19:50:00,31.54,25.01,9.15,,,
7831,05-10-2023 20:00:00,31.55,25.35,9.36,,,
7832,05-10-2023 20:10:00,31.54,25.59,9.49,,,
7833,05-10-2023 20:20:00,31.55,25.89,9.67,,,
7834,05-10-2023 20:30:00,27.10,30.70,8.39,,,
7835,05-10-2023 20:40:00,21.53,41.16,7.80,,,
7836,05-10-2023 20:50:00,20.17,45.50,8.04,,,
7837,05-10-2023 21:00:00,19.88,46.87,8.21,,,
7838,05-10-2023 21:10:00,19.87,47.51,8.40,,,
7839,05-10-2023 21:20:00,19.85,47.67,8.44,,,
7840,05-10-2023 21:30:00,19.86,48.01,8.55,,,
7841,05-10-2023 21:40:00,19.86,47.96,8.53,,,
7842,05-10-2023 21:50:00,19.85,47.94,8.52,,,
7843,05-10-2023 22:00:00,19.83,48.10,8.55,,,
7844,05-10-2023 22:10:00,19.87,48.42,8.68,,,
7845,05-10-2023 22:20:00,19.83,48.48,8.66,,,
7846,05-10-2023 22:30:00,19.84,48.13,8.57,,,
7847,05-10-2023 22:40:00,19.86,46.85,8.19,,,
7848,05-10-2023 22:50:00,19.84,45.80,7.83,,,
7849,05-10-2023 23:00:00,19.83,45.56,7.75,,,
7850,05-10-2023 23:10:00,19.82,45.01,7.56,,,
7851,05-10-2023 23:20:00,19.86,44.64,7.48,,,
7852,05-10-2023 23:30:00,19.86,44.29,7.36,,,
7853,05-10-2023 23:40:00,19.85,44.09,7.29,,,
7854,05-10-2023 23:50:00,19.84,44.53,7.42,,,
7855,05-11-2023 00:00:00,19.83,44.49,7.40,,,
7856,05-11-2023 00:10:00,19.83,44.15,7.29,,,
